Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Conexão,Amber Mark,Conexão - EP,7ETN1PBhrsMl5U96fCCCvn,4vvFklYoPTicMqbYUo7qyG,,2018-05-04,299132,,0.855,0.659,0,-6.451,1,0.0642,0.0216,0.156,0.075,0.286,130.967
Strong,SAULT,Untitled (Rise),0K8jX7CLwxJaML5iXdxveF,0d7IFDkLXrG2WhQkPYw3Ju,,2020-09-18,378992,,0.734,0.667,1,-6.911,1,0.0321,0.0379,0.302,0.0635,0.406,118.0
The Sweetest Meditation,"Lord Echo, Mara TK",Harmonies,7H92t4WtiRDomQqY1g6MZr,5ru1X3YMdHWPjq4xkrDZhE,,2017-04-07,354213,,0.775,0.807,11,-8.592,0,0.0515,0.2,0.11,0.0911,0.723,114.888
Goodbye My Love (feat. Priya Ragu),"Jungle, Priya Ragu",Loving In Stereo,1hykVcbmenjAoG7wwoXmCV,13oV3JUJWwMtqoSJIIUINr,,2021-08-13,194373,,0.656,0.559,7,-8.27,1,0.0317,0.589,0.429,0.136,0.55,93.026
Think That I Don't Need Your Love,Joesef,Think That I Don't Need Your Love,75Y9qwXRX8OHrDrYTKuBMg,15lQe5EUD55Fkq7HWLnJp5,,2020-02-13,223414,,0.686,0.83,7,-8.075,0,0.0783,0.108,1.2e-05,0.0843,0.802,99.972
Morning Matters,Yazmin Lacey,Morning Matters,5ipQzmfPyMJgG1zLF4NrBk,4hNgMLdda6VpNHUKdgmRMU,,2020-02-27,246800,,0.452,0.556,5,-9.094,0,0.145,0.519,0.0421,0.298,0.473,82.01
"Spooky - Recorded at RAK Studios, London","Maribou State, Holly Walker",Spotify Singles,0aqv2HD8GPGDDM0CokS0Fk,2y0odeTeYsxWvYQ5rYANu0,,2019-01-23,221666,,0.774,0.548,9,-10.189,0,0.0337,0.145,0.469,0.231,0.563,114.982
Masterpiece,SAULT,5,57EkTny9UjqpLhFzMO4Hdb,07qj9w93jk1eA2TGAd6kxj,,2019-05-05,344681,,0.752,0.45,7,-5.2,1,0.0755,0.65,0.269,0.0925,0.836,76.49
Games,NEIL FRANCES,Games,0wvSSs6a4wUhPGhebnKqNI,0kFvkwicbdsC2ML55qmV8V,,2020-02-19,236000,,0.729,0.634,11,-7.73,0,0.0336,0.234,0.214,0.337,0.923,119.983
RISE,"Darius, Benny Sings",RISE,3TWblAw43j83gbtK5IutiZ,2pOEcXFeoDdS7RAsrACVTn,,2021-10-05,303872,,0.767,0.527,1,-8.297,1,0.174,0.0969,0.653,0.0911,0.185,102.009
Bittersweet - Radio Edit,Lianne La Havas,Bittersweet (Radio Edit),6zqOLPAQagrbNJCd10MiST,7CNtRYYyhNJKXFr2bQ5rv2,,2020-02-25,236640,,0.57,0.409,5,-7.555,0,0.0331,0.345,0.000188,0.219,0.304,137.8
Over,SAULT,7,19uWOx2aMKl7cdesfEyFms,4jGYYt6Iv9mWNmWStaeKAW,,2019-09-27,145418,,0.739,0.665,7,-8.253,1,0.0524,0.00652,0.0348,0.0866,0.338,119.998
Nervous Tics,"Maribou State, Holly Walker",Kingdoms In Colour,70FGsJuLXPQHYdKmEZZFq9,2oJ8Il24SIiDCJv39RYzPp,,2018-09-07,254021,,0.811,0.615,0,-9.41,0,0.0446,0.761,0.578,0.0974,0.743,125.99
Where You Belong,Little Dragon,"New Me, Same Us",3PuofR78j1BFBGBrNCCYUF,0WPOxxoEVoglAvhqroDpQA,,2020-03-27,207038,,0.737,0.436,7,-9.146,1,0.0555,0.161,0.106,0.16,0.36,83.022
Living In Denial,Michael Kiwanuka,KIWANUKA,1yIqauTni1V7l7djYAKSsZ,2MAvGEK5gCeXOwgPD6pb5Q,,2019-10-10,211267,,0.528,0.649,0,-6.453,1,0.0426,0.332,0.00277,0.539,0.704,80.631
So We Won't Forget,Khruangbin,Mordechai,2IzUZlhtBvPQYs74KeG6fb,4HpFU6eMThgW6Cael5AwYy,,2020-06-26,298333,,0.641,0.413,2,-13.212,1,0.102,0.0305,0.844,0.183,0.967,101.27
Mixer,Amber Mark,Mixer,6xPqva9kzYP8usdKOUiHdn,58pJZsMEPXmYX8gvXWyt3V,,2019-04-04,192824,,0.703,0.742,9,-5.542,1,0.0454,0.0509,0.000636,0.625,0.812,94.926
Son Shine,SAULT,Untitled (Rise),0K8jX7CLwxJaML5iXdxveF,2Ohu1ERZnAuaCzi7N5ngRK,,2020-09-18,196814,,0.697,0.568,5,-7.245,0,0.036,0.137,0.206,0.097,0.6,108.98
Lonely Nights,LEISURE,Sunsetter,1tQLFbGle7IBbC4RTp2WnI,4dQBokugEK9u0nZeJkL7mc,,2021-12-03,200093,,0.689,0.596,0,-7.696,0,0.0299,0.121,0.0306,0.22,0.721,104.057
Rose Rouge,Jorja Smith,Rose Rouge,22cvF1LVMD3IUQeKE42r1s,36apwMphkcaS63LY3JJMPh,,2020-06-09,357960,,0.663,0.703,3,-12.125,0,0.0562,0.187,0.326,0.319,0.299,117.953
Dumb Love,NEIL FRANCES,Dumb Love,6cJ55YHXdJ5RHeRQNjXFLO,2Al2n6ziP5XjIMZEL4laQj,,2017-04-28,282729,,0.736,0.872,5,-5.03,0,0.0558,0.211,0.0606,0.287,0.689,118.014
Heavy (feat. Your Smith) - Folamour Remix,"Flight Facilities, Your Smith, Folamour",Heavy (feat. Your Smith) [Folamour Remix],6eEyMuJ8lraSvaA0q5XULl,5XpCW5m28kITTBY5Rj15PF,,2022-01-07,276555,,0.737,0.569,10,-7.87,0,0.0461,0.346,0.843,0.109,0.652,125.009
It Makes You Forget (Itgehane) - Edit,Peggy Gou,It Makes You Forget (Itgehane),6KQHrwJdcPIUx1mb97b1Nj,1GZJu6ciZ55S8Kp1s8Z5ex,,2018-01-23,236160,,0.794,0.89,0,-9.438,1,0.0431,0.0177,0.468,0.0838,0.77,125.003
Starry Night - Edit,Peggy Gou,Starry Night,6EgGBFTnsLi1WZaHDtpeie,2NeSirLM2VHQW4upn0nMfB,,2019-03-22,233979,,0.747,0.865,8,-8.094,0,0.0351,0.00915,0.486,0.0425,0.935,122.994
Hu Man,Greentea Peng,Hu Man,1weDKnsUBvJMN9sdlaqC2W,2ZfVt2skRwfEq1Wb3D7GmP,,2020-08-04,203240,,0.684,0.638,9,-8.279,0,0.0585,0.393,3.5e-06,0.103,0.692,126.959
Craque,VHOOR,BRAZILLIAN BOOGIE,5ZY8wmSQaUNHsbBnvnWtwi,3gpEOR8BeoW16wosYTkVtZ,,2018-07-09,147702,,0.83,0.843,1,-3.918,0,0.245,0.0544,0.621,0.215,0.184,117.089
"Bring On The Rain (feat. Joss Stone) - 7"" Version","The Shapeshifters, Joss Stone",Bring On The Rain (feat. Joss Stone),25XlWNUBId69n12NQSzk7U,4epSfucEoDLkUuYe1uU27b,,2022-04-01,189170,,0.76,0.927,7,-4.701,1,0.0824,0.0631,0.000161,0.633,0.872,122.018
Tender Love,Christian Rich,Tender Love,0vNLFkx3zxWFayEXGYKQzc,6DakDX3plNUKLCy6VvsaNE,,2017-09-19,174131,,0.978,0.366,2,-11.066,0,0.266,0.0303,0.775,0.111,0.373,110.015
Feelin' Love,Soulsearcher,Feelin' Love (Remixes),466f42at2aCkKaTXYGVbKD,73XvqDVP4H98mOADYBOVGG,,2019-11-29,196307,,0.677,0.848,6,-5.714,0,0.051,0.000224,0.0806,0.134,0.962,126.0
Opendoors,Jitwam,Honeycomb,4q6t2qUYy2bp5sqwXSXldc,1gPeJMO7Az6ZtzHiaKUTWb,,2019-05-03,162102,,0.725,0.521,9,-10.248,0,0.136,0.565,0.275,0.178,0.403,114.038
Mountains (feat. Andreya Triana),"The Vision, Ben Westbeech, Kon, Andreya Triana",The Vision,7G3RYP4Wc2vtFHihpR8HXN,2CyhuYCVOTTHdAwZys7hUH,,2020-11-13,243171,,0.729,0.683,4,-6.541,0,0.0665,0.0316,0.00182,0.197,0.59,123.015
Disco Yes,"Tom Misch, Poppy Ajudha",Geography,28enuddLPEA914scE6Drvk,61Ivix5DTnDPVjp1dgLyov,,2018-04-06,280878,,0.927,0.551,9,-6.624,0,0.0921,0.42,0.0346,0.298,0.665,123.042
He Loves Me 2 - Steve Silk Hurley Radio,"CeCe Peniston, Steve ""Silk"" Hurley",He Loves Me 2,5ad7oG1DNSvsVYZSWEIOIt,2MQNYhIVyTs2LUkREPHtuT,,2016-10-26,249800,,0.919,0.575,0,-7.075,0,0.076,0.00136,0.0229,0.0588,0.732,124.053
White,"Frank Ocean, John Mayer",channel ORANGE (Explicit Version),623Ef2ZEB3Njklix4PC0Rs,6j9pCKVaJYNF7AdaNVTAaE,,2012-07-10,76280,,0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232
Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] - Harvey Sutherland Remix,"Spiller, Sophie Ellis-Bextor, Harvey Sutherland",Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] [Harvey Sutherland Remix],2WZPRVcgr9Z6xzBeXVld7e,1ZKZ0RgVZv1tWEuqVUDUNm,,2022-03-04,247179,,0.719,0.81,4,-6.26,0,0.0447,0.00167,0.000673,0.0557,0.454,122.983
Fonk Street,Lynda Dawn,At First Light,79tpuDKAhZgKTwv2OE6kPM,3drG4Igj5q61tpQMThFWZs,,2019-08-30,237127,,0.71,0.484,1,-10.602,0,0.473,0.622,0.596,0.359,0.965,216.008
Nothing Really Matters,Madonna,Ray of Light,6cuNyrSmRjBeekioLdLkvI,6bZPQHvekmIFBZZB7nMB5X,,1998-03-03,269093,,0.707,0.692,0,-6.937,1,0.0409,0.0534,0.00796,0.0649,0.248,116.868
Only You - Frankie Francis Disco Jam Edit,"Steve Monite, Frankie Francis",Steve Monite / Tabu Ley Rochereau Edits,6q17edNfCixusQAbM4xPdg,1MNJqhMyxeojG0z0yUpSDj,,2016-06-21,470864,,0.82,0.816,9,-6.623,0,0.093,0.0428,0.0764,0.11,0.675,118.34
Deeper And Deeper (David's Radio Edit) - 2022 Remaster,"Madonna, David Morales",Finally Enough Love: 50 Number Ones,5WWD7T6lI2JV1oyABrFq10,7IBPX6rcQDaIpBdjAndW61,,2022-08-19,242060,,0.708,0.868,0,-5.884,0,0.0305,0.00287,0.000465,0.342,0.758,120.017
Feel the Heat,Ghosts of Venice,Feel the Heat,5DJUbB9lI0KlKBdIe72Zpf,6XjokX8TAAYrxXG0CwRflW,,2014-10-27,394435,,0.786,0.562,7,-9.816,0,0.0348,0.0113,0.483,0.0448,0.918,114.976
Spotlight (feat. Sarah Ikumu) - Mousse T. Shizzle Mix,"S.A.M., Sarah Ikumu, Mousse T.",Spotlight (feat. Sarah Ikumu) [Mousse T. Remix],4SavAB5K5Zr4cgmm1Nklkh,0p1rt8kqriEzcNjTtunzp0,,2022-06-03,200620,,0.755,0.875,11,-4.248,0,0.0624,0.00904,0.489,0.327,0.903,123.009
Be Mine,Qendresa,Midnight Request Line,6EjS2SQlbFfvqL0MGVNHbD,3dSZcr7SWwFdOmY0r3Ryih,,2020-11-20,222774,,0.652,0.642,3,-6.378,0,0.0368,0.0652,0.00198,0.29,0.63,156.936
You Bring Me Joy - Radio Edit,"Soulista, Tracy Hamlin",You Bring Me Joy,7qC8j2gTsZJk38AsoGyWKI,7up1kromWJY9ZoR747ngVV,,2021-01-22,259355,,0.633,0.703,9,-7.715,1,0.0321,0.0418,0.0,0.617,0.281,124.011
Nights over You,Folamour,Nights Over You,0M0ExqM9CoeNSqwnyfwzQ4,2cBUDwAyotdSCeDZbz150t,,2017-04-10,393999,,0.865,0.707,10,-8.088,0,0.0516,0.0105,0.749,0.107,0.226,125.003
Feelin' Alright,"Nick Wisdom, Reva DeVito",Intimate Strangers,3k7yORTpubkMd44FJQXA7n,5BMdXEx9CO0pSjBuGjhcji,,2017-09-15,316000,,0.886,0.384,1,-11.144,1,0.0658,0.0391,0.663,0.067,0.292,120.007
Ecstasy - Mixed,"Fabich, Jafunk, Pastel, Bambie",Café Kitsuné Mixed by Fabich,3MlhqxDLKTzmEHpHlQFBFS,2PspwQLfDzLUOyaxQ7de5L,,2020-08-07,139558,,0.686,0.7,4,-11.281,0,0.0663,0.206,0.0374,0.143,0.507,119.953
When U Go - MoBlack Remix [Mixed],"Girls of the Internet, MoBlack",Defected Radio Episode 081 (hosted by Sam Divine),7CyhqBMBjRXnbLRO44gkvv,5Zv6uAZcEARhZRvJOnkHS1,,2017-12-15,127717,,0.756,0.795,7,-8.662,0,0.0598,0.427,0.048,0.124,0.77,121.988
Love Sauce,Never Dull,Discollection EP,092xYleEuNhcIgAeccfeWo,6Ehnd9Qn1v79z51QYhKRc1,,2019-08-16,325558,,0.746,0.687,0,-13.016,1,0.404,0.0632,0.00195,0.115,0.728,115.997
I Gotta Feeling,Midnight Magic,Free from Your Spell,0oJxOOPLyNXbXZewG4ry2N,6HYPHFaCupsJyET9rTDuVo,,2016-11-18,344245,,0.782,0.805,0,-6.435,1,0.0433,0.133,0.353,0.161,0.86,119.027
Voodoo? - Lazywax Remix,"L'Impératrice, Lazywax",Voodoo? (Lazywax Remix),4Lbd1wUo222I65CLuxYEj9,2wHeYDrniYngp3did3McYD,,2020-11-13,386444,,0.806,0.644,6,-8.527,0,0.0853,0.201,0.0205,0.0443,0.881,117.004
Love On Hold (feat. Tawatha Agee),"Aeroplane, Tawatha Agee",Love On Hold (feat. Tawatha Agee),1S1OiMHdZpEZ0gOo8DTOo1,04pnOy580O0I2Htn3VT9b3,,2017-03-24,187664,,0.873,0.629,5,-8.83,0,0.111,0.0625,0.0017,0.269,0.938,115.013
Everybody Everybody,Black Box,Dreamland,6r4vIr4aUsK00mGHDiQkrl,6wBMTv8yTiNh50fqTkT0JC,,1990,247002,,0.712,0.785,5,-6.418,0,0.0386,0.00363,6.95e-06,0.0878,0.975,117.643
Makin' Me Better,Tortured Soul,Makin' Me Better,2VGr5kGpl1KNw6DEwhkRDI,15ZRKOxzZ4fOzOw1MRXVlu,,2016-12-30,271279,,0.751,0.594,5,-7.535,0,0.0342,0.0018,0.000911,0.0891,0.707,122.967
Amore (feat. Baccus),"Folamour, Baccus",Manifesto,20Xt1wX0TmekDqvzD0JSVY,2Pym6hl3g5m0yz8oqPh8aE,,2023-05-26,272120,,0.662,0.842,9,-7.237,0,0.0329,0.16,0.0749,0.237,0.612,128.014
Can't Do Without (My Baby),Cosmo's Midnight,Can't Do Without (My Baby),2Y2bKgwqnGKYeN7Zun222X,4hG6H7xPvEleJD9QUEqaAS,,2022-02-10,202254,,0.654,0.94,9,-6.024,1,0.0633,0.163,0.0766,0.324,0.787,118.001
soulboy - IZCO Remix,"p-rallel, Greentea Peng, IZCO",soulboy (IZCO Remix),63sYFrw1yLHU0k3IkCPUdX,3G1YAm52YxIp0jlxalE0hK,,2020-08-28,229320,,0.603,0.687,6,-4.08,0,0.0437,0.0335,0.0101,0.147,0.565,154.981
Flight of the Flamingo,Flamingosis,Bright Moments,79A60jmAsN0A0vmbqosE6w,3WAKAds19Snu7TLKQALsin,,2016-08-05,188966,,0.729,0.525,6,-12.584,1,0.112,0.00187,0.498,0.0453,0.753,87.002
Coastin',Ricky Razu,Down Together EP,4w2y4FMK31pmP7NyxQOjPE,3zu3mIhRL3YlGHC5IQuduR,,2019-05-31,346000,,0.843,0.803,1,-10.662,0,0.0561,0.372,0.569,0.374,0.533,126.999
CATS GROOVE,"Kaelin Ellis, Tony Rosenberg",THE FUNK WILL PREVAIL,4ZEbJk4ytV7Y9BAJm7pqqd,6UY4Eml6zaSVZpjbuhBQAk,,2022-04-01,91734,,0.882,0.507,5,-12.391,0,0.149,0.487,0.0585,0.612,0.832,111.965
If Only I Could (feat. Steve Lucas) - Liem Remix,"Fusion Groove Orchestra, stevelucas, Liêm",If Only I Could (feat. Steve Lucas),0QOi08F2SPc3GznHjwUWLr,0U7sbXtHiRvvJPIv3xvDpt,,2016-04-01,426945,,0.983,0.936,9,-8.541,0,0.325,0.0943,0.719,0.0902,0.878,126.0
La Di Da,The Internet,Hive Mind,27ThgFMUAx3MXLQ297DzWF,5IIq5uEYpUZoSjTEjqn7q1,,2018-07-20,207013,,0.685,0.745,1,-6.659,1,0.117,0.259,3.11e-05,0.107,0.834,103.119
Don’t You Want My Love,Moodymann,Forevernevermore,2NhQapO6mTOWbip0fvru36,4L60ULqvJpqFReaNwmq8F0,,2000-01-01,264360,,0.735,0.641,6,-11.343,1,0.0959,0.00135,0.89,0.228,0.481,113.402
Just A Memory,Dirty Art Club,Heavy Starch,6CUm96j4cY7AFvquKN7XOq,0jHtHzXJtAbLOMeftlsYTb,,2011-02-08,124885,,0.53,0.885,11,-5.437,0,0.241,0.00112,0.00479,0.333,0.227,95.829
Hey Boy,Brijean,Feelings,0gmjvJvdWuD3AFk9sZ02Yi,4gqDN1M6lY1Dzkr2N0pZDI,,2021-02-26,195999,,0.732,0.927,8,-7.103,0,0.0573,0.108,0.652,0.327,0.629,120.015
YouNivErsIty,TEK.LUN,YouNivErsIty,2GgBULzNlV8hV864N7qE1G,0PWR7HkFbNOGKlVY5xheSj,,2017-01-21,161541,,0.64,0.57,6,-7.853,1,0.902,0.158,0.0701,0.623,0.756,214.213
Pastis,Bluestaeb,Pastis,62AyMPxUSqDlAYCdrZ46CV,1UuLgIZIUIfgRVXhKmUAqD,,2015-05-12,244364,,0.897,0.501,1,-8.383,1,0.221,0.0585,0.00689,0.0792,0.804,110.049
Stay (feat. Dana Williams),"The Aston Shuffle, Fabich, Dana Williams",Stay (feat. Dana Williams),659fdu0EaiK5Ilsh3dBTQW,3ZznDRLojMv5oWkeuvGSFR,,2019-01-18,233987,,0.679,0.863,7,-5.784,1,0.0396,0.00228,6.41e-05,0.0839,0.3,118.016
Love Like This,Faith Evans,Keep the Faith,2jQdDSxc2T21OFC72lAMYL,7MQywXGHEev7JmwwIzMcao,,1998,275707,,0.767,0.551,0,-7.328,1,0.0616,0.00364,0.0,0.0451,0.796,100.904
BUS RIDE,"KAYTRANADA, Karriem Riggins, River Tiber",99.9%,6JD4Qerb8IcaAzFgpFw0sa,0p07eXzptON22i7dk4lmP7,,2016-05-06,133347,,0.657,0.438,9,-8.587,1,0.0482,0.00994,0.932,0.112,0.688,82.075
Cinema,Kero Kero Bonito,TOTEP,2rHf9osBu2Vm7xFs36aLDB,6qAXcAJwzmdZjbUvC9cv2e,,2018-02-20,126307,,0.88,0.506,6,-6.664,0,0.0353,0.227,7.95e-05,0.074,0.758,114.038
Mary Jane - Young Franco Remix,"Rick James, Young Franco",Mary Jane (Young Franco Remix),73PV84Kf1waPhVoHNyCt78,5XGTp5ayYBBbndSQMSuEWB,,2022-04-19,166604,,0.863,0.888,6,-5.067,0,0.416,0.0407,0.000434,0.132,0.689,113.984
Rhythm in Your Mind,STR4TA,Aspects,4TH4ROwWGOAlbKenIaNtc0,2nskES9cszH048HnOsjYEb,,2021-03-26,225107,,0.674,0.888,5,-9.468,0,0.0534,0.0178,0.385,0.517,0.88,122.088
Move Love,"Robert Glasper, We Are KING",Black Radio,1yqUCdbw73DpnHBVDwNa3X,5TbX5Af7orkoGJkY43ly1B,,2012-02-24,198133,,0.589,0.433,1,-6.0,1,0.0458,0.324,5.47e-05,0.0698,0.343,99.875
January - Kaytranada Edition,"Disclosure, Jamie Woon, KAYTRANADA",Settle (Special Edition),7bdjtx1RTkWoSoOaIl7a8E,2W0PgbJmayLcgbSyqGDqjq,,2013-06-03,321770,,0.758,0.625,10,-9.693,0,0.45,0.0124,0.00135,0.361,0.672,119.931
Let No Man Put Asunder - Dam Swindle Remix,"First Choice, Dam Swindle",Dam Swindle x Salsoul Reworks Vol. 1,1axQNdwJ7JJ4yjmQ4ryPzf,5nyWYE1Ld3Gr3xbFUMIbVP,,2021-07-09,454874,,0.786,0.877,11,-7.436,1,0.0481,0.047,0.00202,0.0477,0.748,121.031
Actually,Dan Kye,Small Moments,75GwgzYvvgaJQS6DooqcIC,3hN5cipCofNVspWVkToiQD,,2020-11-13,227486,,0.837,0.517,8,-10.839,1,0.0707,0.00977,0.358,0.114,0.548,119.979
Days Like This - Spinna & Ticklah Club Mix Edit,Shaun Escoffery,Om2 - This is Oyster Music (Club Mixes) (Deluxe Edition),556hw35WVGo0Sh43blbaEC,1MNntPG0F3r4cAtbyS6vYz,,2003,329280,,0.818,0.594,11,-8.234,0,0.0452,0.00366,0.000208,0.101,0.838,119.867
Money,"Tentendo, honey",Money,0WPnWF4ZnJFn6Li3DXcObK,3oGcjB8hAH7LVlqHX6fpWn,,2023-03-03,214109,,0.899,0.608,11,-8.511,0,0.209,0.212,0.645,0.0979,0.682,126.016
64 Ways,"Dam Swindle, Mayer Hawthorne",Boxed Out,6EULCikvblF2HZCE7lM3CK,2f63FfjixxnXfQhEZJcrOr,,2014-03-24,284308,,0.763,0.727,3,-10.549,0,0.13,0.0433,0.000256,0.676,0.531,115.02
All My Friends,Channel Tres,Real Cultural Shit,4M0PUnWTYYea4Eomsg14D0,7Cgxt0jumHS0Z5B9xmStnS,,2023-02-24,243760,,0.775,0.647,9,-8.041,0,0.072,0.0258,0.0861,0.152,0.717,123.995
"You, Me, Here, Now",Dam Swindle,Boxed Out,6EULCikvblF2HZCE7lM3CK,5l2PMgMfAZpA9pQXL7GRJ1,,2014-03-24,293836,,0.666,0.648,2,-9.227,1,0.0582,0.0496,0.215,0.261,0.53,98.996
GO - Dam Swindle Remix,"Hablot Brown, Dam Swindle",GO (Dam Swindle Remix),7AKY8A3mWGGj0C2yXVBjlW,5BvSBoGQQQMay4eIosDRW4,,2020-09-09,279060,,0.735,0.56,7,-10.053,0,0.0397,0.0331,5.17e-05,0.0498,0.594,104.994
Vanille fraise,L'Impératrice,Vanille fraise,41Ht5x3AgpMVmoFoIzaUPO,7nZ9CzhiFRPhOQCn7eDSnn,,2015,238183,,0.767,0.547,7,-11.458,0,0.0474,0.0399,0.485,0.0949,0.66,103.03
Agitations tropicales,L'Impératrice,Odyssée - EP,346ZDnGgJudDau17EEyWWA,2La21GqU4fKTQLcfLxTeoz,,2015-10-12,248892,,0.76,0.401,1,-9.537,0,0.0674,0.564,0.259,0.0977,0.619,115.989
Peur des filles,L'Impératrice,Tako Tsubo,7gE23KRzNbXeB6nZmQVqa3,00mO8JKk2wQ7VqdPcY1r4O,,2021-03-26,208805,,0.915,0.408,1,-10.705,0,0.0868,0.0796,0.158,0.218,0.6,102.02
Straight Up Relaxin' (feat. Cosmo's Midnight),"Yung Bae, Cosmo's Midnight",Straight Up Relaxin' (feat. Cosmo's Midnight),2sJDqAwhkjC0FWC51EGOGd,342xhiMfFuR0zXbG35VIjy,,2021-12-02,242848,,0.674,0.667,9,-7.212,1,0.3,0.0677,3.67e-06,0.125,0.715,110.004
Funky Thang,Shay Lia,Funky Thang,1WklZZRCVoqJCKGoYmeJfr,5zVB1UcrO52SUONu7h7F7U,,2018-08-10,160781,,0.732,0.649,0,-7.672,1,0.412,0.137,8.57e-05,0.113,0.47,120.073
Kryé Mwen,David Walters,Soleil Kréyol,7DbNMvgyppGTky16qCWyah,5lvKr1Tlivc0synzzGHjZ3,,2020-01-31,301653,,0.937,0.574,10,-10.38,1,0.111,0.173,0.00179,0.0855,0.915,113.006
How It Goes,Mocky,Music Save Me (One More Time),2EULAjFh61Hr4VorEQLCZU,2rIzolYxlQr9JoitK2BeC4,,2018-09-07,256491,,0.639,0.73,5,-9.57,0,0.0332,0.0151,0.755,0.191,0.692,115.339
Enjoy Your Life,Oby Onyioha,"Doing It in Lagos: Boogie, Pop & Disco in 1980's Nigeria",5WSHxP5AtfzdVdZrLC8LjP,5kSw9ucij6ybyblVe7KQr5,,2016-12-09,376973,,0.87,0.676,5,-8.201,0,0.0557,0.034,0.00774,0.0691,0.868,115.369
Leila - Poolside Remix,"Miami Horror, Poolside",The Shapes,5WclynXtiM6PX1fQNVyvEQ,3LWEPwcXM2MSs2wAcIssY2,,2017-03-17,318462,,0.77,0.768,4,-7.542,0,0.0367,0.0139,0.0235,0.0469,0.814,103.997
Coming Home***,Lalann,File It Under: Deep House,3BvYn5MhZqqg5lnORrCwYe,01od6YbJktXrsjhLz4SMEx,,2003,316867,,0.8,0.469,1,-16.148,1,0.0732,0.0788,0.906,0.0908,0.809,111.011
Get Down Saturday Night,Oliver Cheatham,Saturday Night (Expanded Edition),7FzIyW9EQayKTm0PPzaIKU,4kTS0Ioxdm6uSGmFNvhnGQ,,1983-01-01,388573,,0.898,0.501,11,-13.99,0,0.0555,0.0506,0.048,0.0313,0.939,116.733
Secret in the Dark (Juan Maclean Remix),Monika,Secret in the Dark (Juan Maclean Remix),39cfgld0GzbvxpQwYmaO5I,7BAunvyoG1qKCwgeOiR3Hh,,2016-04-15,388056,,0.776,0.808,9,-6.475,1,0.0427,0.0315,0.441,0.158,0.891,111.003
"Me, Myself and I",Marbert Rocel,In the Beginning,2TXW6slePRiTf4OHii3xVF,65EBidBsMldKVOy5qBG9F9,,2015-10-09,265627,,0.858,0.498,9,-9.53,0,0.0461,0.16,0.359,0.101,0.812,123.965
Man U Need,Life on Planets,The Maze,6M4AL9jmijPKLab5bSmJ5L,3CyxqlMZ3AwGExRgNAtPoS,,2017-07-21,287036,,0.923,0.335,1,-7.601,1,0.0552,0.0142,0.00141,0.626,0.714,105.012
Face 2 Face,Silk Rhodes,Silk Rhodes,3i1kIb5NncLgLIU86ju8jr,16vd3YjKTmORE88HUl2gUR,,2014-12-02,145646,,0.873,0.514,9,-6.408,1,0.19,0.0423,4.92e-06,0.214,0.736,117.116
Ya Just Need 2 Believe in Yaself,Folamour,4MYPPL#1,3jHf5zZ8d5MQg03YyfTa2I,3u1hU4L9HLGBjcj1nQekIv,,2017-03-24,422400,,0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,0.33,124.999
The Break Up - Original Mix,Dam Swindle,Break Up To Make Up,0ko3QYgFXAfWo4zEyEPN8J,0M2dqeUpxBGm8vujMTMhMV,,2013-06-24,476050,,0.707,0.808,8,-9.887,0,0.0503,0.0355,0.0335,0.671,0.241,119.996
Not my Boss!,Blue Hawaii,Under 1 House,1PkQpn0KN9pJhKfzJQejjv,6v87AooKpedzR3xqQ1Hb3y,,2020-09-25,281129,,0.777,0.829,0,-5.163,1,0.0691,0.0187,0.737,0.123,0.709,124.011
Around,Loods,"Steel City Dance Discs, Vol. 6",0l0RkXukQ7FPIu2lofPZ2I,3LPAOzKBKcDJvUoVRi47lz,,2018-02-21,335934,,0.751,0.762,11,-9.347,0,0.0513,0.116,0.867,0.09,0.209,121.019
Secret Departure - Mixed,Z-Formation,fabric presents Chaos In The CBD (DJ Mix),7kRcK2jPOlYucOLTHK5F77,2WIcJmc47JIY1lcBrdB3Qf,,2023-03-31,133120,,0.8,0.974,9,-7.925,0,0.0473,0.00179,0.916,0.0518,0.946,118.996
What You Need,"KAYTRANADA, Charlotte Day Wilson",BUBBA,5FQ4sOGqRWUA5wO20AwPcO,4O9t8Qq941SAzdGlex4noA,,2019-12-13,183787,,0.789,0.71,10,-6.323,0,0.131,0.0555,0.843,0.0601,0.6,111.038
Like A Fool,Crazy P,Walk Dance Talk Sing,2xHHmfzza35KfhlgOOc3y4,5wTv501Kl9wLABLwHo11RJ,,2015-05-11,305649,,0.772,0.65,2,-7.449,0,0.0341,0.0047,0.733,0.146,0.197,120.014
I'm Not Gonna Let - Shuffle Inc Radio Edit,"Colonel Abrams, Shuffle, Inc.",I'm Not Gonna Let (Remixes),6bFZvTckW6NOwg4GGcotrs,23a4tFnsoHy5tGDoHRIcV6,,2009,233728,,0.786,0.688,6,-11.42,0,0.0369,0.00125,0.217,0.0786,0.528,124.436
